index;state;date;country;recovered
121;no;2020-01-22;Slovakia;0.0
122;no;2020-01-22;Slovenia;0.0
123;no;2020-01-22;Somalia;0.0
124;no;2020-01-22;Saint Kitts and Nevis;0.0
125;no;2020-01-22;France;0.0
126;no;2020-01-22;Nicaragua;0.0
127;no;2020-01-22;Fiji;0.0
128;Jiangsu;2020-01-22;China;0.0
129;Jiangxi;2020-01-22;China;0.0
130;Jilin;2020-01-22;China;0.0
131;Liaoning;2020-01-22;China;0.0
132;Macau;2020-01-22;China;0.0
133;Martinique;2020-01-22;France;0.0
134;Mayotte;2020-01-22;France;0.0
135;Montserrat;2020-01-22;United Kingdom;0.0
136;New Caledonia;2020-01-22;France;0.0
137;New South Wales;2020-01-22;Australia;0.0
138;Ningxia;2020-01-22;China;0.0
139;Northern Territory;2020-01-22;Australia;0.0
140;Qinghai;2020-01-22;China;0.0
141;Isle of Man;2020-01-22;United Kingdom;0.0
142;Queensland;2020-01-22;Australia;0.0
143;Saint Barthelemy;2020-01-22;France;0.0
144;Saint Pierre and Miquelon;2020-01-22;France;0.0
145;Shaanxi;2020-01-22;China;0.0
146;Shandong;2020-01-22;China;0.0
147;Shanghai;2020-01-22;China;0.0
148;Shanxi;2020-01-22;China;0.0
149;Sichuan;2020-01-22;China;0.0
150;Sint Maarten;2020-01-22;Netherlands;0.0
151;South Australia;2020-01-22;Australia;0.0
152;St Martin;2020-01-22;France;0.0
153;Tasmania;2020-01-22;Australia;0.0
154;Tianjin;2020-01-22;China;0.0
155;Tibet;2020-01-22;China;0.0
156;Reunion;2020-01-22;France;0.0
157;Turks and Caicos Islands;2020-01-22;United Kingdom;0.0
158;Inner Mongolia;2020-01-22;China;0.0
159;Hubei;2020-01-22;China;28.0
160;no;2020-01-22;Finland;0.0
161;Aruba;2020-01-22;Netherlands;0.0
162;Australian Capital Territory;2020-01-22;Australia;0.0
163;Beijing;2020-01-22;China;0.0
164;Bermuda;2020-01-22;United Kingdom;0.0
165;Bonaire, Sint Eustatius and Saba;2020-01-22;Netherlands;0.0
166;British Virgin Islands;2020-01-22;United Kingdom;0.0
167;Cayman Islands;2020-01-22;United Kingdom;0.0
168;Channel Islands;2020-01-22;United Kingdom;0.0
169;Chongqing;2020-01-22;China;0.0
170;Curacao;2020-01-22;Netherlands;0.0
171;Falkland Islands (Malvinas);2020-01-22;United Kingdom;0.0
172;Faroe Islands;2020-01-22;Denmark;0.0
173;Hunan;2020-01-22;China;0.0
174;French Guiana;2020-01-22;France;0.0
175;Fujian;2020-01-22;China;0.0
176;Gansu;2020-01-22;China;0.0
177;Gibraltar;2020-01-22;United Kingdom;0.0
178;Greenland;2020-01-22;Denmark;0.0
179;Guadeloupe;2020-01-22;France;0.0
180;Guangdong;2020-01-22;China;0.0
181;Guangxi;2020-01-22;China;0.0
182;Guizhou;2020-01-22;China;0.0
183;Hainan;2020-01-22;China;0.0
184;Hebei;2020-01-22;China;0.0
185;Heilongjiang;2020-01-22;China;0.0
186;Henan;2020-01-22;China;0.0
187;Hong Kong;2020-01-22;China;0.0
188;French Polynesia;2020-01-22;France;0.0
189;Victoria;2020-01-22;Australia;0.0
190;Anhui;2020-01-22;China;0.0
191;no;2020-01-22;Ethiopia;0.0
192;no;2020-01-22;Cambodia;0.0
193;no;2020-01-22;Cameroon;0.0
194;no;2020-01-22;Canada;0.0
195;no;2020-01-22;Central African Republic;0.0
196;no;2020-01-22;Chad;0.0
197;no;2020-01-22;Chile;0.0
198;no;2020-01-22;Colombia;0.0
199;no;2020-01-22;Comoros;0.0
200;no;2020-01-22;Congo (Brazzaville);0.0
201;no;2020-01-22;Congo (Kinshasa);0.0
202;no;2020-01-22;Costa Rica;0.0
203;no;2020-01-22;Cote d'Ivoire;0.0
204;Western Australia;2020-01-22;Australia;0.0
205;no;2020-01-22;Cabo Verde;0.0
206;no;2020-01-22;Cuba;0.0
207;no;2020-01-22;Czechia;0.0
208;no;2020-01-22;Denmark;0.0
209;no;2020-01-22;Diamond Princess;0.0
210;no;2020-01-22;Djibouti;0.0
211;no;2020-01-22;Dominica;0.0
212;no;2020-01-22;Dominican Republic;0.0
213;no;2020-01-22;Ecuador;0.0
214;no;2020-01-22;Egypt;0.0
215;no;2020-01-22;El Salvador;0.0
216;no;2020-01-22;Equatorial Guinea;0.0
217;no;2020-01-22;Eritrea;0.0
218;no;2020-01-22;Estonia;0.0
219;no;2020-01-22;Eswatini;0.0
220;no;2020-01-22;Cyprus;0.0
221;no;2020-01-22;Burundi;0.0
222;no;2020-01-22;Croatia;0.0
223;no;2020-01-22;Burkina Faso;0.0
224;no;2020-01-22;Burma;0.0
225;Xinjiang;2020-01-22;China;0.0
226;Yunnan;2020-01-22;China;0.0
227;Zhejiang;2020-01-22;China;0.0
228;no;2020-01-22;Afghanistan;0.0
229;no;2020-01-22;Albania;0.0
230;no;2020-01-22;Algeria;0.0
231;no;2020-01-22;Andorra;0.0
232;no;2020-01-22;Antigua and Barbuda;0.0
233;no;2020-01-22;Argentina;0.0
234;no;2020-01-22;Armenia;0.0
235;no;2020-01-22;Austria;0.0
236;no;2020-01-22;Azerbaijan;0.0
237;no;2020-01-22;Bahamas;0.0
238;no;2020-01-22;Angola;0.0
239;no;2020-01-22;Bangladesh;0.0
240;no;2020-01-22;Bahrain;0.0
241;no;2020-01-22;Brunei;0.0
242;no;2020-01-22;Brazil;0.0
243;no;2020-01-22;Botswana;0.0
244;no;2020-01-22;Bosnia and Herzegovina;0.0
245;no;2020-01-22;Bolivia;0.0
246;no;2020-01-22;Bulgaria;0.0
247;no;2020-01-22;Benin;0.0
248;no;2020-01-22;Belize;0.0
249;no;2020-01-22;Belgium;0.0
250;no;2020-01-22;Belarus;0.0
251;no;2020-01-22;Barbados;0.0
252;no;2020-01-22;Bhutan;0.0
253;no;2020-01-23;MS Zaandam;0.0
254;no;2020-01-23;Luxembourg;0.0
255;no;2020-01-23;Lithuania;0.0
256;no;2020-01-23;Liechtenstein;0.0
257;no;2020-01-23;Libya;0.0
258;no;2020-01-23;Lebanon;0.0
259;no;2020-01-23;Lesotho;0.0
260;no;2020-01-23;Latvia;0.0
261;no;2020-01-23;Laos;0.0
262;no;2020-01-23;Kyrgyzstan;0.0
263;no;2020-01-23;Madagascar;0.0
264;no;2020-01-23;Liberia;0.0
265;no;2020-01-23;Malawi;0.0
266;no;2020-01-23;Nepal;0.0
267;no;2020-01-23;Maldives;0.0
268;no;2020-01-23;Mali;0.0
269;no;2020-01-23;Malta;0.0
270;no;2020-01-23;Mauritania;0.0
271;no;2020-01-23;Mauritius;0.0
272;no;2020-01-23;Mexico;0.0
273;no;2020-01-23;Moldova;0.0
274;no;2020-01-23;Monaco;0.0
275;no;2020-01-23;Mongolia;0.0
276;no;2020-01-23;Montenegro;0.0
277;no;2020-01-23;Morocco;0.0
278;no;2020-01-23;Mozambique;0.0
279;no;2020-01-23;Namibia;0.0
280;no;2020-01-23;Malaysia;0.0
281;no;2020-01-23;Kuwait;0.0
282;no;2020-01-23;France;0.0
283;no;2020-01-23;Korea, South;0.0
284;no;2020-01-23;Netherlands;0.0
285;no;2020-01-23;Gabon;0.0
286;no;2020-01-23;Gambia;0.0
287;no;2020-01-23;Georgia;0.0
288;no;2020-01-23;Germany;0.0
289;no;2020-01-23;Ghana;0.0
290;no;2020-01-23;Greece;0.0
291;no;2020-01-23;Grenada;0.0
292;no;2020-01-23;Guatemala;0.0
293;no;2020-01-23;Guinea;0.0
294;no;2020-01-23;Guinea-Bissau;0.0
295;no;2020-01-23;Guyana;0.0
296;no;2020-01-23;Haiti;0.0
297;no;2020-01-23;Holy See;0.0
298;no;2020-01-23;Honduras;0.0
299;no;2020-01-23;Hungary;0.0
300;no;2020-01-23;Iceland;0.0
301;no;2020-01-23;India;0.0
302;no;2020-01-23;Indonesia;0.0
303;no;2020-01-23;Iran;0.0
304;no;2020-01-23;Iraq;0.0
305;no;2020-01-23;Ireland;0.0
306;no;2020-01-23;Israel;0.0
307;no;2020-01-23;Italy;0.0
308;no;2020-01-23;Jamaica;0.0
309;no;2020-01-23;Japan;0.0
310;no;2020-01-23;Jordan;0.0
311;no;2020-01-23;Kazakhstan;0.0
312;no;2020-01-23;Kenya;0.0
313;no;2020-01-23;Kosovo;0.0
314;no;2020-01-23;New Zealand;0.0
315;no;2020-01-23;South Africa;0.0
316;no;2020-01-23;Nigeria;0.0
317;no;2020-01-23;Sudan;0.0
318;no;2020-01-23;Suriname;0.0
319;no;2020-01-23;Sweden;0.0
320;no;2020-01-23;Switzerland;0.0
321;no;2020-01-23;Syria;0.0
322;no;2020-01-23;Taiwan*;0.0
323;no;2020-01-23;Tajikistan;0.0
324;no;2020-01-23;Tanzania;0.0
325;no;2020-01-23;Thailand;0.0
326;no;2020-01-23;Timor-Leste;0.0
327;no;2020-01-23;Togo;0.0
328;no;2020-01-23;Trinidad and Tobago;0.0
329;no;2020-01-23;Tunisia;0.0
330;no;2020-01-23;Sri Lanka;0.0
331;no;2020-01-23;Turkey;0.0
332;no;2020-01-23;Uganda;0.0
333;no;2020-01-23;Ukraine;0.0
334;no;2020-01-23;United Arab Emirates;0.0
335;no;2020-01-23;United Kingdom;0.0
336;no;2020-01-23;Uruguay;0.0
337;no;2020-01-23;Uzbekistan;0.0
338;no;2020-01-23;Venezuela;0.0
339;no;2020-01-23;Vietnam;0.0
340;no;2020-01-23;West Bank and Gaza;0.0
341;no;2020-01-23;Western Sahara;0.0
342;no;2020-01-23;Yemen;0.0
343;no;2020-01-23;Zambia;0.0
344;no;2020-01-23;Zimbabwe;0.0
345;no;2020-01-23;US;0.0
346;no;2020-01-23;Niger;0.0
347;no;2020-01-23;Spain;0.0
348;no;2020-01-23;Somalia;0.0
349;no;2020-01-23;North Macedonia;0.0
350;no;2020-01-23;Norway;0.0
351;no;2020-01-23;Oman;0.0
352;no;2020-01-23;Pakistan;0.0
353;no;2020-01-23;Panama;0.0
354;no;2020-01-23;Papua New Guinea;0.0
355;no;2020-01-23;Paraguay;0.0
356;no;2020-01-23;Peru;0.0
357;no;2020-01-23;Philippines;0.0
358;no;2020-01-23;Poland;0.0
359;no;2020-01-23;Portugal;0.0
360;no;2020-01-23;Qatar;0.0
361;no;2020-01-23;Romania;0.0
362;no;2020-01-23;South Sudan;0.0
363;no;2020-01-23;Russia;0.0
364;no;2020-01-23;Saint Kitts and Nevis;0.0
365;no;2020-01-23;Saint Lucia;0.0
366;no;2020-01-23;Saint Vincent and the Grenadines;0.0
367;no;2020-01-23;San Marino;0.0
368;no;2020-01-23;Sao Tome and Principe;0.0
369;no;2020-01-23;Saudi Arabia;0.0
370;no;2020-01-23;Senegal;0.0
371;no;2020-01-23;Serbia;0.0
372;no;2020-01-23;Seychelles;0.0
373;no;2020-01-23;Sierra Leone;0.0
374;no;2020-01-23;Singapore;0.0
375;no;2020-01-23;Slovakia;0.0
376;no;2020-01-23;Slovenia;0.0
377;no;2020-01-23;Rwanda;0.0
378;no;2020-01-23;Finland;0.0
379;no;2020-01-23;Nicaragua;0.0
380;no;2020-01-23;Ethiopia;0.0
381;Jiangsu;2020-01-23;China;0.0
382;Jiangxi;2020-01-23;China;0.0
383;Jilin;2020-01-23;China;0.0
384;Liaoning;2020-01-23;China;0.0
385;Macau;2020-01-23;China;0.0
386;Martinique;2020-01-23;France;0.0
387;Mayotte;2020-01-23;France;0.0
388;Montserrat;2020-01-23;United Kingdom;0.0
389;New Caledonia;2020-01-23;France;0.0
390;New South Wales;2020-01-23;Australia;0.0
391;Ningxia;2020-01-23;China;0.0
392;Northern Territory;2020-01-23;Australia;0.0
393;Qinghai;2020-01-23;China;0.0
394;Isle of Man;2020-01-23;United Kingdom;0.0
395;Queensland;2020-01-23;Australia;0.0
396;Saint Barthelemy;2020-01-23;France;0.0
397;Saint Pierre and Miquelon;2020-01-23;France;0.0
398;Shaanxi;2020-01-23;China;0.0
399;Shandong;2020-01-23;China;0.0
400;Shanghai;2020-01-23;China;0.0
401;Shanxi;2020-01-23;China;0.0
402;Sichuan;2020-01-23;China;0.0
403;Sint Maarten;2020-01-23;Netherlands;0.0
404;South Australia;2020-01-23;Australia;0.0
405;St Martin;2020-01-23;France;0.0
406;Tasmania;2020-01-23;Australia;0.0
407;Tianjin;2020-01-23;China;0.0
408;Tibet;2020-01-23;China;0.0
409;Reunion;2020-01-23;France;0.0
410;Turks and Caicos Islands;2020-01-23;United Kingdom;0.0
411;Inner Mongolia;2020-01-23;China;0.0
412;Hubei;2020-01-23;China;28.0
413;Anhui;2020-01-23;China;0.0
414;Aruba;2020-01-23;Netherlands;0.0
415;Australian Capital Territory;2020-01-23;Australia;0.0
416;Beijing;2020-01-23;China;0.0
417;Bermuda;2020-01-23;United Kingdom;0.0
418;Bonaire, Sint Eustatius and Saba;2020-01-23;Netherlands;0.0
419;British Virgin Islands;2020-01-23;United Kingdom;0.0
420;Cayman Islands;2020-01-23;United Kingdom;0.0
421;Channel Islands;2020-01-23;United Kingdom;0.0
422;Chongqing;2020-01-23;China;0.0
423;Curacao;2020-01-23;Netherlands;0.0
424;Falkland Islands (Malvinas);2020-01-23;United Kingdom;0.0
425;Faroe Islands;2020-01-23;Denmark;0.0
426;Hunan;2020-01-23;China;0.0
427;French Guiana;2020-01-23;France;0.0
428;Fujian;2020-01-23;China;0.0
429;Gansu;2020-01-23;China;0.0
430;Gibraltar;2020-01-23;United Kingdom;0.0
431;Greenland;2020-01-23;Denmark;0.0
432;Guadeloupe;2020-01-23;France;0.0
433;Guangdong;2020-01-23;China;2.0
434;Guangxi;2020-01-23;China;0.0
435;Guizhou;2020-01-23;China;0.0
436;Hainan;2020-01-23;China;0.0
437;Hebei;2020-01-23;China;0.0
438;Heilongjiang;2020-01-23;China;0.0
439;Henan;2020-01-23;China;0.0
440;Hong Kong;2020-01-23;China;0.0
441;French Polynesia;2020-01-23;France;0.0
442;Victoria;2020-01-23;Australia;0.0
443;Anguilla;2020-01-23;United Kingdom;0.0
444;Western Australia;2020-01-23;Australia;0.0
445;no;2020-01-23;Cambodia;0.0
446;no;2020-01-23;Cameroon;0.0
447;no;2020-01-23;Canada;0.0
448;no;2020-01-23;Central African Republic;0.0
449;no;2020-01-23;Chad;0.0
450;no;2020-01-23;Chile;0.0
451;no;2020-01-23;Colombia;0.0
452;no;2020-01-23;Comoros;0.0
453;no;2020-01-23;Congo (Brazzaville);0.0
454;no;2020-01-23;Congo (Kinshasa);0.0
455;no;2020-01-23;Costa Rica;0.0
456;no;2020-01-23;Cote d'Ivoire;0.0
457;no;2020-01-23;Croatia;0.0
458;no;2020-01-23;Cabo Verde;0.0
459;no;2020-01-23;Cuba;0.0
460;no;2020-01-23;Czechia;0.0
461;no;2020-01-23;Denmark;0.0
462;no;2020-01-23;Diamond Princess;0.0
463;no;2020-01-23;Djibouti;0.0
464;no;2020-01-23;Dominica;0.0
465;no;2020-01-23;Dominican Republic;0.0
466;no;2020-01-23;Ecuador;0.0
467;no;2020-01-23;Egypt;0.0
468;no;2020-01-23;El Salvador;0.0
469;no;2020-01-23;Equatorial Guinea;0.0
470;no;2020-01-23;Eritrea;0.0
471;no;2020-01-23;Estonia;0.0
472;no;2020-01-23;Eswatini;0.0
473;no;2020-01-23;Cyprus;0.0
474;no;2020-01-23;Burundi;0.0
475;no;2020-01-23;Fiji;0.0
476;no;2020-01-23;Burkina Faso;0.0
477;Xinjiang;2020-01-23;China;0.0
478;Yunnan;2020-01-23;China;0.0
479;Zhejiang;2020-01-23;China;0.0
480;no;2020-01-23;Afghanistan;0.0
481;no;2020-01-23;Albania;0.0
482;no;2020-01-23;Algeria;0.0
483;no;2020-01-23;Andorra;0.0
484;no;2020-01-23;Burma;0.0
485;no;2020-01-23;Antigua and Barbuda;0.0
486;no;2020-01-23;Argentina;0.0
487;no;2020-01-23;Armenia;0.0
488;no;2020-01-23;Austria;0.0
489;no;2020-01-23;Azerbaijan;0.0
490;no;2020-01-23;Bahamas;0.0
491;no;2020-01-23;Angola;0.0
492;no;2020-01-23;Bangladesh;0.0
493;no;2020-01-23;Bahrain;0.0
494;no;2020-01-23;Bulgaria;0.0
495;no;2020-01-23;Brunei;0.0
496;no;2020-01-23;Brazil;0.0
497;no;2020-01-23;Bosnia and Herzegovina;0.0
498;no;2020-01-23;Bolivia;0.0
499;no;2020-01-23;Botswana;0.0
500;no;2020-01-23;Benin;0.0
501;no;2020-01-23;Belize;0.0
502;no;2020-01-23;Belgium;0.0
503;no;2020-01-23;Belarus;0.0
504;no;2020-01-23;Barbados;0.0
505;no;2020-01-23;Bhutan;0.0
506;no;2020-01-24;MS Zaandam;0.0
507;no;2020-01-24;Malaysia;0.0
508;no;2020-01-24;Malawi;0.0
509;no;2020-01-24;Madagascar;0.0
510;no;2020-01-24;Luxembourg;0.0
511;no;2020-01-24;Latvia;0.0
512;no;2020-01-24;Liechtenstein;0.0
513;no;2020-01-24;Libya;0.0
514;no;2020-01-24;Liberia;0.0
515;no;2020-01-24;Lesotho;0.0
516;no;2020-01-24;Lebanon;0.0
517;no;2020-01-24;Lithuania;0.0
518;no;2020-01-24;Maldives;0.0
519;no;2020-01-24;Netherlands;0.0
520;no;2020-01-24;Malta;0.0
521;no;2020-01-24;Mauritania;0.0
522;no;2020-01-24;Mauritius;0.0
523;no;2020-01-24;Mexico;0.0
524;no;2020-01-24;Moldova;0.0
525;no;2020-01-24;Monaco;0.0
526;no;2020-01-24;Mongolia;0.0
527;no;2020-01-24;Montenegro;0.0
528;no;2020-01-24;Morocco;0.0
529;no;2020-01-24;Mozambique;0.0
530;no;2020-01-24;Namibia;0.0
531;no;2020-01-24;Nepal;0.0
532;no;2020-01-24;Laos;0.0
533;no;2020-01-24;Mali;0.0
534;no;2020-01-24;Kyrgyzstan;0.0
535;no;2020-01-24;India;0.0
536;no;2020-01-24;Kosovo;0.0
537;no;2020-01-24;Gabon;0.0
538;no;2020-01-24;Gambia;0.0
539;no;2020-01-24;Georgia;0.0
540;no;2020-01-24;Germany;0.0
541;no;2020-01-24;Ghana;0.0
542;no;2020-01-24;Greece;0.0
543;no;2020-01-24;Grenada;0.0
544;no;2020-01-24;Guatemala;0.0
545;no;2020-01-24;Guinea;0.0
546;no;2020-01-24;Guinea-Bissau;0.0
547;no;2020-01-24;Guyana;0.0
548;no;2020-01-24;Haiti;0.0
549;no;2020-01-24;Holy See;0.0
550;no;2020-01-24;Honduras;0.0
551;no;2020-01-24;Hungary;0.0
552;no;2020-01-24;Iceland;0.0
553;no;2020-01-24;New Zealand;0.0
554;no;2020-01-24;Indonesia;0.0
555;no;2020-01-24;Iran;0.0
556;no;2020-01-24;Iraq;0.0
557;no;2020-01-24;Ireland;0.0
558;no;2020-01-24;Israel;0.0
559;no;2020-01-24;Italy;0.0
560;no;2020-01-24;Jamaica;0.0
561;no;2020-01-24;Japan;0.0
562;no;2020-01-24;Jordan;0.0
563;no;2020-01-24;Kazakhstan;0.0
564;no;2020-01-24;Kenya;0.0
565;no;2020-01-24;Korea, South;0.0
566;no;2020-01-24;Kuwait;0.0
567;no;2020-01-24;Nicaragua;0.0
568;no;2020-01-24;Romania;0.0
569;no;2020-01-24;Nigeria;0.0
570;no;2020-01-24;Sudan;0.0
571;no;2020-01-24;Suriname;0.0
572;no;2020-01-24;Sweden;0.0
573;no;2020-01-24;Switzerland;0.0
574;no;2020-01-24;Syria;0.0
575;no;2020-01-24;Taiwan*;0.0
576;no;2020-01-24;Tajikistan;0.0
577;no;2020-01-24;Tanzania;0.0
578;no;2020-01-24;Thailand;0.0
579;no;2020-01-24;Timor-Leste;0.0
580;no;2020-01-24;Togo;0.0
581;no;2020-01-24;Trinidad and Tobago;0.0
582;no;2020-01-24;Tunisia;0.0
583;no;2020-01-24;Sri Lanka;0.0
584;no;2020-01-24;Turkey;0.0
585;no;2020-01-24;Uganda;0.0
586;no;2020-01-24;Ukraine;0.0
587;no;2020-01-24;United Arab Emirates;0.0
588;no;2020-01-24;United Kingdom;0.0
589;no;2020-01-24;Uruguay;0.0
590;no;2020-01-24;Uzbekistan;0.0
591;no;2020-01-24;Venezuela;0.0
592;no;2020-01-24;Vietnam;0.0
593;no;2020-01-24;West Bank and Gaza;0.0
594;no;2020-01-24;Western Sahara;0.0
595;no;2020-01-24;Yemen;0.0
596;no;2020-01-24;Zambia;0.0
597;no;2020-01-24;France;0.0
598;no;2020-01-24;US;0.0
599;no;2020-01-24;Niger;0.0
600;no;2020-01-24;Spain;0.0
601;no;2020-01-24;South Africa;0.0
602;no;2020-01-24;North Macedonia;0.0
603;no;2020-01-24;Norway;0.0
604;no;2020-01-24;Oman;0.0
605;no;2020-01-24;Pakistan;0.0
606;no;2020-01-24;Panama;0.0
607;no;2020-01-24;Papua New Guinea;0.0
608;no;2020-01-24;Paraguay;0.0
609;no;2020-01-24;Peru;0.0
610;no;2020-01-24;Philippines;0.0
611;no;2020-01-24;Poland;0.0
612;no;2020-01-24;Portugal;0.0
613;no;2020-01-24;Qatar;0.0
614;no;2020-01-24;Russia;0.0
615;no;2020-01-24;South Sudan;0.0
616;no;2020-01-24;Rwanda;0.0
617;no;2020-01-24;Saint Lucia;0.0
618;no;2020-01-24;Saint Vincent and the Grenadines;0.0
619;no;2020-01-24;San Marino;0.0
620;no;2020-01-24;Sao Tome and Principe;0.0
621;no;2020-01-24;Saudi Arabia;0.0
622;no;2020-01-24;Senegal;0.0
623;no;2020-01-24;Serbia;0.0
624;no;2020-01-24;Seychelles;0.0
625;no;2020-01-24;Sierra Leone;0.0
626;no;2020-01-24;Singapore;0.0
627;no;2020-01-24;Slovakia;0.0
628;no;2020-01-24;Slovenia;0.0
629;no;2020-01-24;Zimbabwe;0.0
630;no;2020-01-24;Saint Kitts and Nevis;0.0
631;no;2020-01-24;Somalia;0.0
632;no;2020-01-24;Finland;0.0
633;no;2020-01-24;Ethiopia;0.0
634;Isle of Man;2020-01-24;United Kingdom;0.0
635;Jiangsu;2020-01-24;China;0.0
636;Jiangxi;2020-01-24;China;0.0
637;Jilin;2020-01-24;China;0.0
638;Liaoning;2020-01-24;China;0.0
639;Macau;2020-01-24;China;0.0
640;Martinique;2020-01-24;France;0.0
641;Mayotte;2020-01-24;France;0.0
642;Montserrat;2020-01-24;United Kingdom;0.0
643;New Caledonia;2020-01-24;France;0.0
644;New South Wales;2020-01-24;Australia;0.0
645;Ningxia;2020-01-24;China;0.0
646;Northern Territory;2020-01-24;Australia;0.0
647;Hunan;2020-01-24;China;0.0
648;Qinghai;2020-01-24;China;0.0
649;Reunion;2020-01-24;France;0.0
650;Saint Barthelemy;2020-01-24;France;0.0
651;Saint Pierre and Miquelon;2020-01-24;France;0.0
652;Shaanxi;2020-01-24;China;0.0
653;Shandong;2020-01-24;China;0.0
654;Shanghai;2020-01-24;China;1.0
655;Shanxi;2020-01-24;China;0.0
656;Sichuan;2020-01-24;China;0.0
657;Sint Maarten;2020-01-24;Netherlands;0.0
658;South Australia;2020-01-24;Australia;0.0
659;St Martin;2020-01-24;France;0.0
660;Tasmania;2020-01-24;Australia;0.0
661;Tianjin;2020-01-24;China;0.0
662;Queensland;2020-01-24;Australia;0.0
663;Tibet;2020-01-24;China;0.0
664;Hubei;2020-01-24;China;31.0
665;Henan;2020-01-24;China;0.0
666;no;2020-01-24;Fiji;0.0
667;Anguilla;2020-01-24;United Kingdom;0.0
668;Anhui;2020-01-24;China;0.0
669;Aruba;2020-01-24;Netherlands;0.0
670;Australian Capital Territory;2020-01-24;Australia;0.0
671;Beijing;2020-01-24;China;1.0
672;Bermuda;2020-01-24;United Kingdom;0.0
673;Bonaire, Sint Eustatius and Saba;2020-01-24;Netherlands;0.0
674;British Virgin Islands;2020-01-24;United Kingdom;0.0
675;Cayman Islands;2020-01-24;United Kingdom;0.0
676;Channel Islands;2020-01-24;United Kingdom;0.0
677;Chongqing;2020-01-24;China;0.0
678;Curacao;2020-01-24;Netherlands;0.0
679;Hong Kong;2020-01-24;China;0.0
680;Falkland Islands (Malvinas);2020-01-24;United Kingdom;0.0
681;French Guiana;2020-01-24;France;0.0
682;French Polynesia;2020-01-24;France;0.0
683;Fujian;2020-01-24;China;0.0
684;Gansu;2020-01-24;China;0.0
685;Gibraltar;2020-01-24;United Kingdom;0.0
686;Greenland;2020-01-24;Denmark;0.0
687;Guadeloupe;2020-01-24;France;0.0
688;Guangdong;2020-01-24;China;2.0
689;Guangxi;2020-01-24;China;0.0
690;Guizhou;2020-01-24;China;0.0
691;Hainan;2020-01-24;China;0.0
692;Hebei;2020-01-24;China;0.0
693;Heilongjiang;2020-01-24;China;0.0
694;Faroe Islands;2020-01-24;Denmark;0.0
695;Turks and Caicos Islands;2020-01-24;United Kingdom;0.0
696;Inner Mongolia;2020-01-24;China;0.0
697;Western Australia;2020-01-24;Australia;0.0
698;no;2020-01-24;Cambodia;0.0
699;no;2020-01-24;Cameroon;0.0
700;no;2020-01-24;Canada;0.0
701;no;2020-01-24;Central African Republic;0.0
702;no;2020-01-24;Chad;0.0
703;no;2020-01-24;Chile;0.0
704;no;2020-01-24;Colombia;0.0
705;no;2020-01-24;Comoros;0.0
706;no;2020-01-24;Congo (Brazzaville);0.0
707;no;2020-01-24;Congo (Kinshasa);0.0
708;no;2020-01-24;Costa Rica;0.0
709;no;2020-01-24;Cote d'Ivoire;0.0
710;no;2020-01-24;Croatia;0.0
711;no;2020-01-24;Cabo Verde;0.0
712;no;2020-01-24;Cuba;0.0
713;no;2020-01-24;Czechia;0.0
714;no;2020-01-24;Denmark;0.0
715;no;2020-01-24;Diamond Princess;0.0
716;no;2020-01-24;Djibouti;0.0
717;no;2020-01-24;Dominica;0.0
718;no;2020-01-24;Dominican Republic;0.0
719;no;2020-01-24;Ecuador;0.0
720;no;2020-01-24;Egypt;0.0
721;no;2020-01-24;El Salvador;0.0
722;no;2020-01-24;Equatorial Guinea;0.0
723;no;2020-01-24;Eritrea;0.0
724;no;2020-01-24;Estonia;0.0
725;Victoria;2020-01-24;Australia;0.0
726;no;2020-01-24;Cyprus;0.0
727;no;2020-01-24;Burundi;0.0
728;no;2020-01-24;Eswatini;0.0
729;no;2020-01-24;Burkina Faso;0.0
730;no;2020-01-24;Burma;0.0
731;Yunnan;2020-01-24;China;0.0
732;Zhejiang;2020-01-24;China;1.0
733;no;2020-01-24;Afghanistan;0.0
734;no;2020-01-24;Albania;0.0
735;no;2020-01-24;Algeria;0.0
736;no;2020-01-24;Andorra;0.0
737;no;2020-01-24;Angola;0.0
738;no;2020-01-24;Antigua and Barbuda;0.0
739;no;2020-01-24;Argentina;0.0
740;no;2020-01-24;Armenia;0.0
741;no;2020-01-24;Austria;0.0
742;no;2020-01-24;Azerbaijan;0.0
743;no;2020-01-24;Bahamas;0.0
744;Xinjiang;2020-01-24;China;0.0
745;no;2020-01-24;Bangladesh;0.0
746;no;2020-01-24;Bulgaria;0.0
747;no;2020-01-24;Brunei;0.0
748;no;2020-01-24;Brazil;0.0
749;no;2020-01-24;Bahrain;0.0
750;no;2020-01-24;Bosnia and Herzegovina;0.0
751;no;2020-01-24;Bolivia;0.0
752;no;2020-01-24;Botswana;0.0
753;no;2020-01-24;Benin;0.0
754;no;2020-01-24;Belize;0.0
755;no;2020-01-24;Belgium;0.0
756;no;2020-01-24;Belarus;0.0
757;no;2020-01-24;Barbados;0.0
758;no;2020-01-24;Bhutan;0.0
759;no;2020-01-25;Malawi;0.0
760;no;2020-01-25;Madagascar;0.0
761;no;2020-01-25;MS Zaandam;0.0
762;no;2020-01-25;Luxembourg;0.0
763;no;2020-01-25;Lithuania;0.0
764;no;2020-01-25;Laos;0.0
765;no;2020-01-25;Libya;0.0
766;no;2020-01-25;Liberia;0.0
767;no;2020-01-25;Lesotho;0.0
768;no;2020-01-25;Lebanon;0.0
